session_id,summary,start_datetime,end_datetime,date,hours,iso_week_number,iso_year,iso_week,location,description
ses_0376.1,Algemeen R&D Werk,2025-11-10T09:30:00,2025-11-10T12:30:00,2025-11-10,3.00,2025-W46,2025,46,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0376.2,Algemeen R&D Werk,2025-11-10T13:00:00,2025-11-10T18:55:00,2025-11-10,5.92,2025-W46,2025,46,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0377,Algemeen R&D Werk,2025-11-11T00:00:00,2025-11-11T00:20:00,2025-11-11,0.33,2025-W46,2025,46,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0378,Algemeen R&D Werk,2025-11-11T06:45:00,2025-11-11T08:05:00,2025-11-11,1.33,2025-W46,2025,46,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0379,Algemeen R&D Werk,2025-11-11T17:35:00,2025-11-11T22:30:00,2025-11-11,4.92,2025-W46,2025,46,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0380.1,Algemeen R&D Werk,2025-11-12T07:40:00,2025-11-12T12:20:00,2025-11-12,4.67,2025-W46,2025,46,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0380.2,Algemeen R&D Werk,2025-11-12T12:50:00,2025-11-12T17:40:00,2025-11-12,4.83,2025-W46,2025,46,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0381,Algemeen R&D Werk,2025-11-13T06:45:00,2025-11-13T08:30:00,2025-11-13,1.75,2025-W46,2025,46,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0382,Algemeen R&D Werk,2025-11-13T20:15:00,2025-11-13T22:35:00,2025-11-13,2.33,2025-W46,2025,46,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0384,Algemeen R&D Werk,2025-11-15T09:15:00,2025-11-15T11:00:00,2025-11-15,1.75,2025-W46,2025,46,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0385,Algemeen R&D Werk,2025-11-15T11:25:00,2025-11-15T19:30:00,2025-11-15,8.08,2025-W46,2025,46,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving [dinner_break: 18:10-18:55]
ses_0388,Algemeen R&D Werk,2025-11-17T17:40:00,2025-11-17T23:50:00,2025-11-17,6.17,2025-W47,2025,47,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0389,Algemeen R&D Werk,2025-11-18T07:45:00,2025-11-18T08:45:00,2025-11-18,1.00,2025-W47,2025,47,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0390,Algemeen R&D Werk,2025-11-18T11:15:00,2025-11-18T20:15:00,2025-11-18,9.00,2025-W47,2025,47,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0392,Algemeen R&D Werk,2025-11-19T08:35:00,2025-11-19T08:45:00,2025-11-19,0.17,2025-W47,2025,47,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0393,Algemeen R&D Werk,2025-11-19T20:00:00,2025-11-19T22:55:00,2025-11-19,2.92,2025-W47,2025,47,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0394,Algemeen R&D Werk,2025-11-20T17:25:00,2025-11-20T22:35:00,2025-11-20,5.17,2025-W47,2025,47,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0395,Algemeen R&D Werk,2025-11-21T07:30:00,2025-11-21T08:30:00,2025-11-21,1.00,2025-W47,2025,47,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0396,Algemeen R&D Werk,2025-11-21T09:15:00,2025-11-21T09:50:00,2025-11-21,0.58,2025-W47,2025,47,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0397,Algemeen R&D Werk,2025-11-21T11:20:00,2025-11-21T19:45:00,2025-11-21,8.42,2025-W47,2025,47,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving [dinner_break: 18:10-18:55]
ses_0399,Algemeen R&D Werk,2025-11-22T11:50:00,2025-11-22T15:05:00,2025-11-22,3.25,2025-W47,2025,47,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0400,Algemeen R&D Werk,2025-11-22T18:10:00,2025-11-22T20:30:00,2025-11-22,2.33,2025-W47,2025,47,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0402,Algemeen R&D Werk,2025-11-24T19:20:00,2025-11-24T22:35:00,2025-11-24,3.25,2025-W48,2025,48,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0403.1,Algemeen R&D Werk,2025-11-25T06:45:00,2025-11-25T12:30:00,2025-11-25,5.75,2025-W48,2025,48,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0403.2,Algemeen R&D Werk,2025-11-25T13:00:00,2025-11-25T16:45:00,2025-11-25,3.75,2025-W48,2025,48,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0404,Algemeen R&D Werk,2025-11-25T20:10:00,2025-11-25T20:40:00,2025-11-25,0.50,2025-W48,2025,48,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0405,Algemeen R&D Werk,2025-11-27T17:30:00,2025-11-27T23:59:59,2025-11-27,6.50,2025-W48,2025,48,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0407.1,Algemeen R&D Werk,2025-11-28T06:50:00,2025-11-28T12:25:00,2025-11-28,5.58,2025-W48,2025,48,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0407.2,Algemeen R&D Werk,2025-11-28T12:55:00,2025-11-28T16:50:00,2025-11-28,3.92,2025-W48,2025,48,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0408,Algemeen R&D Werk,2025-11-28T20:50:00,2025-11-28T21:20:00,2025-11-28,0.50,2025-W48,2025,48,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
