6"DateTime","EventId","LogName","EventType","Level","Username","ProcessName","Message","AdditionalInfo","RecordId"
"2025/11/02 22:24:24","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","100601"
"2025/11/03 20:25:49","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 204701 seconds.","","100602"
"2025/11/03 20:26:35","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","100619"
"2025/11/03 22:50:41","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","100711"
"2025/11/03 22:50:43","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","100737"
"2025/11/03 22:50:44","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","100742"
"2025/11/04 05:12:35","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","100760"
"2025/11/04 08:02:43","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","100858"
"2025/11/04 08:02:45","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","100884"
"2025/11/04 08:02:47","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","100889"
"2025/11/04 17:03:58","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 278991 seconds.","","100891"
"2025/11/04 17:05:10","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","100912"
"2025/11/04 21:29:13","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","101053"
"2025/11/04 21:29:15","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","101079"
"2025/11/04 21:29:17","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","101082"
"2025/11/05 07:15:40","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","101105"
"2025/11/05 12:00:00","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 347155 seconds.","","101276"
"2025/11/05 13:38:33","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","101326"
"2025/11/05 13:38:34","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","101329"
"2025/11/05 14:35:04","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","101342"
"2025/11/05 15:25:55","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","101426"
"2025/11/05 15:25:57","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","101450"
"2025/11/05 15:25:58","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","101453"
"2025/11/05 17:57:07","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","101472"
"2025/11/05 23:00:49","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","101590"
"2025/11/05 23:00:50","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","101616"
"2025/11/05 23:00:52","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","101621"
"2025/11/06 07:49:41","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","101638"
"2025/11/06 08:24:04","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","101731"
"2025/11/06 08:24:06","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","101756"
"2025/11/06 08:24:08","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","101761"
"2025/11/06 11:53:39","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","101778"
"2025/11/06 12:00:00","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 433556 seconds.","","101864"
"2025/11/06 16:04:49","41","System","System rebooted without cleanly shutting down","Critical","N/A","N/A","The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.","","101914"
"2025/11/06 16:04:59","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","101883"
"2025/11/06 16:04:59","6008","System","Unexpected shutdown (previous shutdown was unexpected)","Error","N/A","N/A","The previous system shutdown at 2:13:02 PM on ‎11/‎6/‎2025 was unexpected.","","101881"
"2025/11/06 16:04:59","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 11 seconds.","","101884"
"2025/11/06 16:04:59","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","102002"
"2025/11/06 19:31:26","41","System","System rebooted without cleanly shutting down","Critical","N/A","N/A","The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.","","102195"
"2025/11/06 19:31:37","6008","System","Unexpected shutdown (previous shutdown was unexpected)","Error","N/A","N/A","The previous system shutdown at 6:04:59 PM on ‎11/‎6/‎2025 was unexpected.","","102170"
"2025/11/06 19:31:37","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 16 seconds.","","102173"
"2025/11/06 19:31:37","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","102172"
"2025/11/06 19:37:54","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","102331"
"2025/11/06 21:12:34","41","System","System rebooted without cleanly shutting down","Critical","N/A","N/A","The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.","","102546"
"2025/11/06 21:12:44","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 11 seconds.","","102530"
"2025/11/06 21:12:44","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","102529"
"2025/11/06 21:12:44","6008","System","Unexpected shutdown (previous shutdown was unexpected)","Error","N/A","N/A","The previous system shutdown at 8:51:37 PM on ‎11/‎6/‎2025 was unexpected.","","102519"
"2025/11/06 21:12:52","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","102674"
"2025/11/06 23:01:16","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","102793"
"2025/11/06 23:01:17","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process C:\WINDOWS\system32\winlogon.exe (AIGENT-4090) has initiated the power off of computer AIGENT-4090 on behalf of user NT AUTHORITY\SYSTEM for the following reason: No title for this reason could be found  Reason Code: 0x500ff  Shutdown Type: power off  Comment:","Reason: , Comment: ","102816"
"2025/11/06 23:01:17","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","102817"
"2025/11/06 23:01:19","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","102822"
"2025/11/07 06:08:19","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","102839"
"2025/11/07 12:00:00","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 53250 seconds.","","102996"
"2025/11/07 23:14:05","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","103029"
"2025/11/07 23:14:07","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","103055"
"2025/11/07 23:14:09","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","103061"
"2025/11/08 09:43:51","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","103079"
"2025/11/08 12:00:00","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 139652 seconds.","","103206"
"2025/11/09 02:31:34","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","103235"
"2025/11/09 02:31:36","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","103261"
"2025/11/09 02:31:38","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","103267"
"2025/11/09 11:22:24","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","103289"
"2025/11/09 12:00:00","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 226053 seconds.","","103384"
"2025/11/09 16:07:45","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","103419"
"2025/11/09 16:07:47","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","103445"
"2025/11/09 16:07:49","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","103448"
"2025/11/10 07:26:42","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","103475"
"2025/11/10 08:29:34","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","103603"
"2025/11/10 08:29:35","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","103629"
"2025/11/10 08:29:37","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","103634"
"2025/11/10 09:32:27","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","103650"
"2025/11/10 12:00:00","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 312453 seconds.","","103775"
"2025/11/11 00:22:57","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","103876"
"2025/11/11 00:23:06","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","103904"
"2025/11/11 00:23:08","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","103907"
"2025/11/11 06:47:47","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","103923"
"2025/11/11 08:05:00","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","104018"
"2025/11/11 08:05:06","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","104044"
"2025/11/11 08:05:07","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","104047"
"2025/11/11 17:36:07","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 419022 seconds.","","104048"
"2025/11/11 17:37:19","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","104069"
"2025/11/11 22:33:44","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","104153"
"2025/11/11 22:33:46","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","104174"
"2025/11/11 22:33:48","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","104177"
"2025/11/12 07:40:25","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","104214"
"2025/11/12 08:39:52","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","104355"
"2025/11/12 08:40:01","6006","System","System shutdown (Event Log service stopped)","Information","N/A","N/A","The Event log service was stopped.","","104356"
"2025/11/12 08:40:32","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 11 seconds.","","104369"
"2025/11/12 08:40:32","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","104368"
"2025/11/12 08:40:53","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process C:\WINDOWS\servicing\TrustedInstaller.exe (AIGENT-4090) has initiated the restart of computer AIGENT-4090 on behalf of user NT AUTHORITY\SYSTEM for the following reason: Operating System: Upgrade (Planned)  Reason Code: 0x80020003  Shutdown Type: restart  Comment:","Reason: , Comment: ","104543"
"2025/11/12 08:40:54","6006","System","System shutdown (Event Log service stopped)","Information","N/A","N/A","The Event log service was stopped.","","104542"
"2025/11/12 08:41:22","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 11 seconds.","","104553"
"2025/11/12 08:41:22","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","104552"
"2025/11/12 08:41:42","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","104695"
"2025/11/12 20:00:37","41","System","System rebooted without cleanly shutting down","Critical","N/A","N/A","The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.","","104734"
"2025/11/12 20:00:47","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","104719"
"2025/11/12 20:00:47","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","104823"
"2025/11/12 20:00:47","6008","System","Unexpected shutdown (previous shutdown was unexpected)","Error","N/A","N/A","The previous system shutdown at 8:41:22 AM on ‎11/‎12/‎2025 was unexpected.","","104717"
"2025/11/12 20:00:47","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 11 seconds.","","104720"
"2025/11/12 22:46:49","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","105002"
"2025/11/12 22:46:51","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process C:\WINDOWS\system32\winlogon.exe (AIGENT-4090) has initiated the power off of computer AIGENT-4090 on behalf of user NT AUTHORITY\SYSTEM for the following reason: No title for this reason could be found  Reason Code: 0x500ff  Shutdown Type: power off  Comment:","Reason: , Comment: ","105023"
"2025/11/12 22:46:51","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","105024"
"2025/11/12 22:46:53","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","105027"
"2025/11/13 06:48:55","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","105045"
"2025/11/13 08:31:52","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","105098"
"2025/11/13 08:31:53","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","105119"
"2025/11/13 08:31:55","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","105122"
"2025/11/13 20:11:17","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 87041 seconds.","","105125"
"2025/11/13 20:12:18","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","105156"
"2025/11/13 22:36:26","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","105208"
"2025/11/13 22:36:28","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","105229"
"2025/11/13 22:36:30","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","105232"
"2025/11/14 05:25:09","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","105256"
"2025/11/14 11:59:59","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 143967 seconds.","","105443"
"2025/11/14 12:00:00","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 143968 seconds.","","105444"
"2025/11/14 23:50:27","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","105517"
"2025/11/14 23:50:29","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","105539"
"2025/11/14 23:50:30","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","105544"
"2025/11/15 09:12:32","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","105567"
"2025/11/15 11:02:41","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","105672"
"2025/11/15 11:02:43","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","105692"
"2025/11/15 11:02:45","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","105697"
"2025/11/15 11:26:15","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","105714"
"2025/11/15 12:00:00","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 230368 seconds.","","105828"
"2025/11/16 00:35:03","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","105886"
"2025/11/16 00:35:04","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","105907"
"2025/11/16 00:35:06","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","105912"
"2025/11/16 12:00:00","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 316769 seconds.","","105937"
"2025/11/16 12:02:43","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","105938"
"2025/11/16 22:49:13","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","106065"
"2025/11/16 22:49:15","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","106086"
"2025/11/16 22:49:17","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","106091"
"2025/11/17 17:42:44","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 423733 seconds.","","106092"
"2025/11/17 17:43:02","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","106113"
"2025/11/17 23:51:09","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","106276"
"2025/11/17 23:51:11","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","106279"
"2025/11/18 07:48:47","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","106293"
"2025/11/18 08:46:42","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","106454"
"2025/11/18 08:46:44","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","106474"
"2025/11/18 08:46:45","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","106479"
"2025/11/18 11:12:41","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","106495"
"2025/11/18 12:00:00","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 489570 seconds.","","106576"
"2025/11/18 20:43:48","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","106636"
"2025/11/18 20:53:17","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","106675"
"2025/11/18 20:53:18","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","106676"
"2025/11/18 20:53:19","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","106679"
"2025/11/18 21:59:12","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","106697"
"2025/11/18 23:28:45","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","106799"
"2025/11/18 23:28:47","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","106819"
"2025/11/18 23:28:48","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","106822"
"2025/11/19 08:34:44","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","106840"
"2025/11/19 08:44:02","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","106940"
"2025/11/19 08:44:04","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","106945"
"2025/11/19 20:00:48","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 604820 seconds.","","106948"
"2025/11/19 20:00:50","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","106959"
"2025/11/19 22:56:24","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","107071"
"2025/11/19 22:56:26","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","107091"
"2025/11/19 22:56:28","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","107097"
"2025/11/20 17:23:57","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 681808 seconds.","","107098"
"2025/11/20 17:26:23","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","107120"
"2025/11/20 22:34:22","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","107285"
"2025/11/20 22:34:30","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","107308"
"2025/11/20 22:34:32","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","107311"
"2025/11/21 07:33:25","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","107327"
"2025/11/21 08:30:09","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","107450"
"2025/11/21 08:30:11","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","107470"
"2025/11/21 08:30:12","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","107473"
"2025/11/21 09:12:32","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","107489"
"2025/11/21 09:51:08","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","107584"
"2025/11/21 09:51:11","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","107604"
"2025/11/21 09:51:13","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","107607"
"2025/11/21 11:20:10","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","107623"
"2025/11/21 12:00:00","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 748775 seconds.","","107702"
"2025/11/21 16:29:10","41","System","System rebooted without cleanly shutting down","Critical","N/A","N/A","The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.","","107775"
"2025/11/21 16:29:20","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 12 seconds.","","107759"
"2025/11/21 16:29:20","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","107758"
